market_depth,run_id,curve_roughness,return_volatility
500,87,0.000998332032362066,0.0015402431360242758
500,88,0.0010002055578006395,0.0014735024762177434
500,89,0.0009999345362186694,0.001578674880767161
500,90,0.0009994850384951448,0.001540302141273277
500,91,0.0009995670899474699,0.0016076949217442111
500,92,0.0010008513669313352,0.0015065538599296183
500,93,0.0009998867384291633,0.001562775076177187
500,94,0.0009999286593556514,0.0015720353788538741
500,95,0.0009990281464177775,0.0015597183752146602
500,96,0.0010010010010010027,0.001574379945847435
500,97,0.0009997944029383383,0.0014777816488365444
500,98,0.0009997900700260197,0.001574156828717092
500,99,0.0010010010010010045,0.0015005779931622186
1000,0,0.000500250125062535,0.0011054003684309343
1000,1,0.0005002501250625344,0.0010516014391325215
1000,2,0.0004998562346829284,0.0010970256326613133
1000,3,0.0004997810557299989,0.0010844063709156949
1000,4,0.0005002148987702077,0.0010509992392320768
1000,5,0.0005001181959709254,0.0010607952874365765
1000,6,0.0005000972369562363,0.0010482423928642693
1000,7,0.0005001340285358087,0.0010418769417182639
1000,8,0.0004999292073979669,0.0010480310013245592
1000,9,0.000500130568665608,0.0010319110361776335
1000,10,0.0005000223634439144,0.0010381203721746184
1000,11,0.0005001760564787541,0.0010327232146599683
1000,12,0.0005002199373824545,0.001057398276780262
1000,13,0.0004999682810484887,0.0010637882016921148
1000,14,0.000499913916272397,0.00105290335370646
1000,15,0.0005000582790026997,0.0011046149349921359
1000,16,0.0004999966312146205,0.0010869988189228432
1000,17,0.0005001818113547719,0.0010711388170289154
1000,18,0.000500053352426814,0.0010405880948871106
1000,19,0.0004997036649736573,0.0011279014209005054
1000,20,0.0004999999879566862,0.0010511644653736889
1000,21,0.0005001049714129975,0.0011119648710994706
1000,22,0.0005000784407482473,0.0010987029710150906
1000,23,0.0005000127308704334,0.00106813364452968
1000,24,0.0004999472752031464,0.001086926729539349
1000,25,0.0004998120339121385,0.0010381353445921154
1000,26,0.0005002056365702883,0.0011034223455754447
1000,27,0.0004998823416717646,0.0010493941560425141
1000,28,0.0005002435126081713,0.001011082025374707
1000,29,0.0005001214367998657,0.001103681511977687
1000,30,0.0004999635555614611,0.0010849053308411788
1000,31,0.0004996797918859707,0.0010621761781761092
1000,32,0.0005002304409536947,0.0011441934164600814
1000,33,0.0004995529202319776,0.001047644273652349
1000,34,0.0005001378483944088,0.0011017154252463115
1000,35,0.0004999132378617824,0.001041338215789803
1000,36,0.0005002501250625347,0.00109266546103325
1000,37,0.0004996642535446099,0.0010778355531259037
1000,38,0.0004998123483883456,0.0010507528853312149
1000,39,0.0005000341444203242,0.0010570177115844907
1000,40,0.0004996362985733259,0.0010953661899954679
1000,41,0.0004998071398133758,0.0010397595256519422
1000,42,0.0005002501250625346,0.0010978399803226295
1000,43,0.0004999613144973112,0.0010459829593726954
1000,44,0.0005002501250625347,0.0010980822278431697
1000,45,0.0004998084091829055,0.0010699823031435321
1000,46,0.0005000731202337349,0.0010376519264456321
1000,47,0.0005002501250625348,0.0010064326480961295
1000,48,0.0004994797232827925,0.0011130912510475455
1000,49,0.0005002501250625343,0.0010860028881489383
1000,50,0.0004999623734663398,0.0010928473344088902
1000,51,0.0005002501250625343,0.0010872004156687574
1000,52,0.0004994598873406268,0.0010835735609660798
1000,53,0.0004992991781569338,0.001083622493061439
1000,54,0.0004994295972108541,0.0009801580177827044
1000,55,0.0005002501250625342,0.0010788672807973037
1000,56,0.0005002501250625352,0.0010542003714020805
1000,57,0.0005002501250625346,0.001153235836820859
1000,58,0.0004999672565057244,0.0011395182814080886
1000,59,0.0005002501250625345,0.0010947621310542306
1000,60,0.0004996158633612189,0.001029464165902073
1000,61,0.0005001000996744537,0.0010693325563551096
1000,62,0.0004999104420351267,0.0010707091791800033
1000,63,0.0004995933782595102,0.001096350331142874
1000,64,0.0004994500811268748,0.001048146385505129
