wealth_multiplier,run_id,mean_reversion_beta,mean_reversion_alpha,mean_reversion_r2,price_variance,log_deviation_variance,final_price,volatility
1.0,15,-0.00845383493655664,-0.0001697145472969761,0.004413505758160574,6.086252709962986,0.0006384010120581657,98.09582968357378,0.003218356445591565
1.0,16,-0.021166638804520962,0.00013203628255915883,0.010440125707178671,2.3158427863847035,0.00022826846470972207,99.61307086865794,0.0031314684413152527
1.0,17,-0.008813021768455716,0.0002318958834646398,0.00457499294736885,6.534272131861128,0.0006219371561634961,103.24032429670049,0.0032517950186463146
1.0,18,-0.005442417331057586,9.929368007227493e-05,0.002645895857155356,9.307395541932197,0.0009064890052094653,102.46775939774756,0.0031879575756962306
1.0,19,-0.02526534045406653,-4.481563142838298e-05,0.01171062770790221,1.9624184235191915,0.00019718359748390043,98.0218817517069,0.0032752379082720763
1.0,20,-0.004487349310320266,-8.922521378909401e-05,0.0009648504446362338,4.49794563210342,0.00045338129785869814,95.16807840068496,0.003060937533407845
1.0,21,-0.0010911146917291679,-9.184512355342766e-05,0.00014164318285259103,12.189211017090031,0.0011958448760547413,94.98120966804053,0.003163447345588692
1.0,22,-0.0016751686202956316,2.3615176386013377e-05,0.00028492042522543226,9.917919523939727,0.0010250006272626436,103.63216770398972,0.003167706539483031
1.0,23,-0.0025294320554960074,-4.066850187769591e-05,0.0007218019518009378,13.400538257453464,0.0013256966930512788,96.26588451967308,0.003424385102395619
1.0,24,-0.02696244072574123,0.00013195991930471424,0.01273249785894992,1.857558039502539,0.00018219679310519944,98.79314430209851,0.0032228550647587302
